Swimmer_ID,Time,Meet,Year,Date,Imp
401518,48.89,AM TPIT 55th Annual Christmas Meet Invitational, 2016,"Dec 18, 2016",0.0%
401518,48.89,LE Mark J Braun Fall Classic, 2016,"Nov 20, 2016",NA
401518,48.36,2016 AAA WPIAL Swimming/Diving Championship, 2016,"Mar 03, 2016",+1.4%
401518,49.04,The 2015 Mark J. Braun Fall Cl, 2015,"Nov 21, 2015",NA
401518,51.44,53rd Annual Christmas Meet, 2014,"Dec 14, 2014",NA
448593,46.46,Speedo Champions Series - Phoenix, 2019,"Mar 21, 2019",-0.6%
448593,46.53,Speedo Champions Series - Phoenix, 2019,"Mar 21, 2019",-0.8%
448593,47.25,Arizona Short Course Senior Open Championships, 2019,"Mar 01, 2019",-2.3%
448593,47.05,Arizona Short Course Senior Open Championships, 2019,"Mar 01, 2019",-1.9%
448593,47.39,SAC Winter Invite, 2019,"Jan 27, 2019",-2.6%
448593,46.42,Speedo Winter Junior Championships - West, 2018,"Dec 08, 2018",-0.5%
448593,46.63,Speedo Winter Junior Championships - West, 2018,"Dec 08, 2018",-1.0%
448593,46.67,AIA Meet of Champions, 2018,"Nov 07, 2018",-1.1%
448593,47.03,AIA Division II State Championship, 2018,"Nov 02, 2018",NA
448593,46.17,AIA Division II State Championship, 2018,"Nov 02, 2018",NA
448593,46.56,AIA Division II State Championship, 2018,"Nov 02, 2018",NA
448593,48.09,Speedo Champions Series - Four Corners, 2018,"Mar 22, 2018",+0.6%
448593,48.36,NCSA Spring Junior National Championship, 2018,"Mar 15, 2018",+0.2%
448593,49.17,Arizona Short Course Senior Open Championships, 2018,"Mar 02, 2018",-1.4%
448593,50.16,AZ DTAC 26th Annual Lost Dutchman Invitational, 2018,"Feb 18, 2018",-3.5%
448593,49.55,AZ Senior Dual Meet Championship Finals, 2018,"Jan 15, 2018",-2.2%
448593,48.47,GU TWST Southern Senior Champs, 2017,"Dec 03, 2017",NA
448593,49.66,GU TWST Southern Sr. Champs, 2016,"Dec 02, 2016",NA
448593,52.15,2016 Phoenix Winter Invitational, 2016,"Feb 13, 2016",NA
448593,52.86,2016 Phoenix Winter Invitational, 2016,"Feb 13, 2016",NA
1187354,48.03,Pittsburgh vs. Notre Dame, 2019,"Nov 09, 2019",-0.5%
1187354,47.77,Pittsburgh vs. Notre Dame, 2019,"Nov 08, 2019",NA
509865,46.27,2020 Atlantic Coast Championships (M), 2020,"Feb 29, 2020",-1.2%
509865,47.57,Western PA Invite, 2020,"Jan 24, 2020",-4.1%
509865,46.69,Pittsburgh vs. Denison, 2020,"Jan 17, 2020",-2.2%
509865,48.20,West Virginia vs. Pittsburgh, 2020,"Jan 04, 2020",-5.5%
509865,46.09,Purdue Invitational, 2019,"Nov 23, 2019",NA
509865,45.70,Purdue Invitational, 2019,"Nov 23, 2019",NA
422486,46.25,Western PA Invite, 2020,"Jan 24, 2020",-1.1%
422486,48.05,West Virginia vs. Pittsburgh, 2020,"Jan 04, 2020",-5.1%
422486,45.73,Purdue Invitational, 2019,"Nov 23, 2019",+2.2%
422486,46.75,Pittsburgh vs. Notre Dame, 2019,"Nov 08, 2019",+1.4%
422486,47.42,Michigan State vs. Pittsburgh, 2019,"Oct 18, 2019",NA
422486,46.19,Speedo Champions Series - Southern - College Station, 2019,"Mar 01, 2019",+0.2%
422486,46.48,UIL Texas 5A State Championship, 2019,"Feb 15, 2019",-0.4%
422486,46.69,Speedo Winter Junior Championships - West, 2018,"Dec 08, 2018",-0.8%
422486,48.82,ST TXLA 11& Over November, 2018,"Nov 10, 2018",-5.4%
422486,46.30,Bob Stallings Aggieland Invitational, 2018,"Nov 03, 2018",+4.0%
422486,47.48,Bob Stallings Aggieland Invitational, 2018,"Nov 03, 2018",+1.5%
422486,48.21,st AAAA-ns October Open, 2018,"Oct 20, 2018",NA
422486,46.25,Speedo Champions Series - Southern - College Station, 2018,"Mar 02, 2018",-1.2%
422486,46.41,Speedo Champions Series - Southern - College Station, 2018,"Mar 02, 2018",-1.6%
422486,46.04,UIL Texas 5A State Championships, 2018,"Feb 16, 2018",+0.1%
422486,45.70,UIL Texas 5A State Championships, 2018,"Feb 16, 2018",+0.9%
422486,46.10,UIL 5A Region 5 Championship, 2018,"Feb 02, 2018",+1.1%
422486,46.39,UIL 5A Region 5 Championship, 2018,"Feb 02, 2018",+0.5%
422486,46.88,Speedo Winter Junior Championships - West, 2017,"Dec 09, 2017",-0.6%
422486,46.62,Bob Stallings Aggieland Invitational, 2017,"Nov 10, 2017",+1.8%
422486,47.84,Bob Stallings Aggieland Invitational, 2017,"Nov 10, 2017",-0.8%
422486,47.48,ST TXLA 11& Over November Unclassified, 2017,"Nov 04, 2017",NA
422486,45.87,Speedo Champions Series - Southern - College Station, 2017,"Feb 24, 2017",+0.8%
422486,46.26,Speedo Champions Series - Southern - College Station, 2017,"Feb 24, 2017",-0.1%
422486,46.32,2017 Texas 5A State Championships, 2017,"Feb 17, 2017",-0.2%
422486,46.69,2017 Texas 5A State Championships, 2017,"Feb 17, 2017",-1.0%
422486,46.22,2017 Texas UIL 5A - Region 5 Championships, 2017,"Feb 03, 2017",+1.4%
422486,47.69,ST TXLA Jingle Bell Splash BB+, 2016,"Dec 11, 2016",-1.8%
422486,47.53,ST TXLA Jingle Bell Splash BB+, 2016,"Dec 11, 2016",-1.4%
422486,48.04,North Texas 5a TISCA invitational, 2016,"Dec 10, 2016",-2.5%
422486,46.86,2016 NT COR Winter Classic, 2016,"Dec 02, 2016",+0.9%
422486,46.86,"NT COR Classic, Rockwall, TX", 2016,"Dec 04, 2016",0.0%
422486,47.43,"NT COR Classic, Rockwall, TX", 2016,"Dec 04, 2016",-1.2%
422486,47.72,2016 ST NTRO Turkey Trot Sprints, 2016,"Nov 12, 2016",-1.0%
422486,47.27,Bob Stallings Invitational, 2016,"Nov 05, 2016",+5.2%
422486,48.49,Bob Stallings Invitational, 2016,"Nov 05, 2016",+2.8%
422486,49.88,ST TXLA 11 & over Fall Kick off, 2016,"Sep 30, 2016",NA
422486,48.32,2016 NT Short Course TAGS Champs, 2016,"Mar 03, 2016",-0.6%
422486,48.05,Speedo Champions Series - College Station, 2016,"Feb 26, 2016",+2.1%
422486,49.09,2016 ST CBA STAGS Short Course, 2016,"Feb 13, 2016",0.0%
422486,49.41,2016 ST CBA STAGS Short Course, 2016,"Feb 13, 2016",-0.7%
422486,49.09,2016 ST CBA STAGS Short Course, 2016,"Feb 12, 2016",+1.5%
422486,49.83,2016 ST TXLA New Year's Classic, 2016,"Jan 23, 2016",+6.2%
422486,49.83,2016 ST TXLA New Year's Classi, 2016,"Jan 24, 2016",0.0%
422486,53.10,2015 South Zone TISCA Champion, 2015,"Dec 05, 2015",NA
412578,49.00,NC TAC Titans TYR Blizzard Blitz, 2018,"Dec 07, 2018",+5.8%
412578,51.99,NJ SJAC Dual in the pool, 2018,"Oct 13, 2018",NA
412578,48.03,ISCA Junior National Championships, 2018,"Mar 24, 2018",-0.8%
412578,52.43,NJSIAA Meet Of Champions, 2018,"Mar 03, 2018",-10.1%
412578,48.84,NJSIAA Meet Of Champions, 2018,"Mar 03, 2018",-2.5%
412578,47.64,Cherry Hill East vs. Bridgewater Raritan, 2018,"Feb 24, 2018",+2.6%
412578,50.33,MD RAC Retriever Classic, 2018,"Jan 14, 2018",-2.9%
412578,49.44,MD RAC Retriever Classic, 2018,"Jan 14, 2018",-1.1%
412578,48.98,MD RAC Retriever Classic, 2018,"Jan 13, 2018",-0.2%
412578,48.89,Cherry Hill East vs. Lenape, 2017,"Dec 16, 2017",+1.4%
412578,49.60,NC TAC Titans TYR Blizzard Blitz, 2017,"Dec 08, 2017",+2.7%
412578,50.97,MA SJAC Dual in the Pool, 2017,"Oct 15, 2017",NA
412578,50.72,Middle Atlantic Senior Championship Meet, 2016,"Mar 26, 2016",-1.3%
412578,50.25,Middle Atlantic Senior Championship Meet, 2016,"Mar 25, 2016",-0.4%
412578,50.06,2015 NC TAC TITANS TYR Blizzar, 2015,"Dec 11, 2015",NA
412578,50.06,2015 Tac Titans TYR Blizzard Blitz, 2015,"Dec 11, 2015",NA
