Name,Swimmer_ID,Team,Year,Event,Event_Type,swim_type,Time,Improvement
Nicholas Magana,161190,University of Virginia,2015,100 Y Free,Timed Finals,swim,43.03,NA
Nicholas Magana,161190,University of Virginia,2015,100 Y Free,Timed Finals,swim,43.86,NA
Nicholas Magana,161190,University of Virginia,2015,200 Y Free,Prelims,swim,1:38.70,+0.2%
Nicholas Magana,161190,University of Virginia,2015,200 Y Free,Timed Finals,swim,1:36.96,NA
Rodney Fentress,157357,University of Virginia,2015,200 Y Free,Prelims,swim,1:41.25,-0.2%
Rodney Fentress,157357,University of Virginia,2015,500 Y Free,Prelims,swim,4:28.31,+0.3%
Rodney Fentress,157357,University of Virginia,2015,1650 Y Free,Timed Finals,swim,15:21.54,+1.1%
Matthew Lockman,184630,University of Virginia,2015,50 Y Free,Timed Finals,swim,19.96,+0.2%
Matthew Lockman,184630,University of Virginia,2015,50 Y Free,Prelims,swim,20.06,-0.3%
Matthew Lockman,184630,University of Virginia,2015,50 Y Free,Finals,swim,20.22,-1.1%
Matthew Lockman,184630,University of Virginia,2015,50 Y Free,Timed Finals,swim,19.78,NA
Matthew Lockman,184630,University of Virginia,2015,100 Y Free,Prelims,swim,44.18,+0.4%
Matthew Lockman,184630,University of Virginia,2015,100 Y Free,Finals,swim,44.67,-0.7%
Matthew Lockman,184630,University of Virginia,2015,100 Y Free,Timed Finals,swim,44.37,-0.0%
Matthew Lockman,184630,University of Virginia,2015,200 Y Free,Prelims,swim,1:40.84,-1.0%
Jacob Pearce,88199,University of Virginia,2015,50 Y Free,Timed Finals,swim,20.40,-1.9%
Jacob Pearce,88199,University of Virginia,2015,50 Y Free,Prelims,swim,20.09,+3.8%
Jacob Pearce,88199,University of Virginia,2015,50 Y Free,Finals,swim,20.02,+4.1%
Jacob Pearce,88199,University of Virginia,2015,50 Y Free,Timed Finals,swim,20.17,+3.4%
Jacob Pearce,88199,University of Virginia,2015,100 Y Free,Prelims,swim,45.19,+3.1%
Jacob Pearce,88199,University of Virginia,2015,100 Y Fly,Prelims,swim,49.33,+6.7%
Eric Holden,165958,University of Virginia,2015,100 Y Breast,Timed Finals,swim,55.65,-1.2%
Eric Holden,165958,University of Virginia,2015,100 Y Breast,Prelims,swim,55.46,-0.9%
Eric Holden,165958,University of Virginia,2015,200 Y Breast,Prelims,swim,1:59.80,-1.8%
Eric Holden,165958,University of Virginia,2015,200 Y Breast,Finals,swim,1:59.74,-1.8%
Eric Holden,165958,University of Virginia,2015,200 Y IM,Prelims,swim,1:55.80,-1.3%
Peter Georgiadis,210310,University of Virginia,2015,100 Y Free,Prelims,swim,45.69,-1.3%
Peter Georgiadis,210310,University of Virginia,2015,200 Y Free,Prelims,swim,1:37.95,+0.2%
Peter Georgiadis,210310,University of Virginia,2015,200 Y Free,Finals,swim,1:38.09,+0.1%
Peter Georgiadis,210310,University of Virginia,2015,200 Y Free,Timed Finals,swim,1:37.56,NA
Peter Georgiadis,210310,University of Virginia,2015,500 Y Free,Prelims,swim,4:27.38,-1.3%
John Denning,179979,University of Virginia,2015,500 Y Free,Prelims,swim,4:36.83,-0.3%
John Denning,179979,University of Virginia,2015,100 Y Fly,Timed Finals,swim,48.52,+0.2%
John Denning,179979,University of Virginia,2015,100 Y Fly,Prelims,swim,49.33,-1.4%
John Denning,179979,University of Virginia,2015,200 Y Fly,Prelims,swim,1:48.23,-1.0%
John Denning,179979,University of Virginia,2015,200 Y Fly,Finals,swim,1:48.04,-0.9%
Charles Putnam,102550,University of Virginia,2015,100 Y Back,Timed Finals,swim,49.22,+0.2%
Charles Putnam,102550,University of Virginia,2015,100 Y Back,Prelims,swim,49.50,-0.4%
Charles Putnam,102550,University of Virginia,2015,200 Y Back,Prelims,swim,1:47.34,-0.9%
Charles Putnam,102550,University of Virginia,2015,200 Y Back,Finals,swim,1:47.54,-1.1%
Charles Putnam,102550,University of Virginia,2015,200 Y IM,Prelims,swim,1:49.57,+0.2%
Sarik Tara,362296,University of Virginia,2015,200 Y Free,Timed Finals,swim,1:38.51,+1.0%
Sarik Tara,362296,University of Virginia,2015,200 Y Free,Prelims,swim,1:39.53,NA
Sarik Tara,362296,University of Virginia,2015,200 Y Free,Timed Finals,swim,1:38.94,NA
Sarik Tara,362296,University of Virginia,2015,500 Y Free,Prelims,swim,4:27.85,-0.5%
Sarik Tara,362296,University of Virginia,2015,1650 Y Free,Timed Finals,swim,15:32.00,NA
Adam Whitener,178051,University of Virginia,2015,50 Y Free,Prelims,swim,20.76,+2.1%
Adam Whitener,178051,University of Virginia,2015,100 Y Free,Prelims,swim,45.06,+0.6%
Adam Whitener,178051,University of Virginia,2015,100 Y Free,Timed Finals,swim,44.66,NA
Adam Whitener,178051,University of Virginia,2015,50 Y Fly,Timed Finals,swim,21.10,NA
Adam Whitener,178051,University of Virginia,2015,100 Y Fly,Timed Finals,swim,48.52,-0.6%
Adam Whitener,178051,University of Virginia,2015,100 Y Fly,Prelims,swim,48.19,+0.1%
Carl Buergler,79668,University of Virginia,2016,1M Diving,Prelims,dive,332.70,NA
Carl Buergler,79668,University of Virginia,2016,1M Diving,Finals,dive,298.95,NA
Carl Buergler,79668,University of Virginia,2016,3M Diving,Prelims,dive,334.60,NA
Carl Buergler,79668,University of Virginia,2016,10M Diving,Prelims,dive,327.00,NA
Carl Buergler,79668,University of Virginia,2016,10M Diving,Finals,dive,339.15,NA
Yannick Kaeser,248268,University of Virginia,2016,50 Y Breast,Timed Finals,swim,24.25,NA
Yannick Kaeser,248268,University of Virginia,2016,100 Y Breast,Prelims,swim,52.84,-0.7%
Yannick Kaeser,248268,University of Virginia,2016,100 Y Breast,Finals,swim,52.71,-0.4%
Yannick Kaeser,248268,University of Virginia,2016,100 Y Breast,Timed Finals,swim,52.08,NA
Yannick Kaeser,248268,University of Virginia,2016,200 Y Breast,Prelims,swim,1:55.13,-1.4%
Yannick Kaeser,248268,University of Virginia,2016,200 Y Breast,Finals,swim,1:53.41,+0.1%
Yannick Kaeser,248268,University of Virginia,2016,200 Y IM,Prelims,swim,1:48.47,-0.3%
Samuel Magnan,218611,University of Virginia,2016,200 Y Free,Prelims,swim,1:38.50,+0.6%
Samuel Magnan,218611,University of Virginia,2016,500 Y Free,Prelims,swim,4:22.00,-0.9%
Samuel Magnan,218611,University of Virginia,2016,500 Y Free,Finals,swim,4:23.86,-1.6%
Samuel Magnan,218611,University of Virginia,2016,1650 Y Free,Timed Finals,swim,15:06.45,+0.5%
Zachary Fong,201366,University of Virginia,2016,50 Y Fly,Timed Finals,swim,20.77,NA
Zachary Fong,201366,University of Virginia,2016,100 Y Fly,Timed Finals,swim,47.11,NA
Zachary Fong,201366,University of Virginia,2016,200 Y Fly,Prelims,swim,1:44.23,+1.5%
Zachary Fong,201366,University of Virginia,2016,200 Y Fly,Finals,swim,1:44.39,+1.3%
Zachary Fong,201366,University of Virginia,2016,200 Y IM,Prelims,swim,1:47.07,+1.0%
Zachary Fong,201366,University of Virginia,2016,200 Y IM,Finals,swim,1:46.76,+1.3%
Zachary Fong,201366,University of Virginia,2016,400 Y IM,Prelims,swim,3:48.45,+1.2%
Zachary Fong,201366,University of Virginia,2016,400 Y IM,Finals,swim,3:49.56,+0.7%
Austin Quinn,158950,University of Virginia,2016,200 Y Free,Timed Finals,swim,1:35.14,+1.3%
Austin Quinn,158950,University of Virginia,2016,50 Y Back,Timed Finals,swim,21.86,+1.3%
Austin Quinn,158950,University of Virginia,2016,100 Y Back,Timed Finals,swim,47.31,-0.2%
Austin Quinn,158950,University of Virginia,2016,200 Y Back,Prelims,swim,1:42.72,+0.8%
Austin Quinn,158950,University of Virginia,2016,200 Y Back,Finals,swim,1:46.00,-2.4%
Austin Quinn,158950,University of Virginia,2016,200 Y IM,Prelims,swim,1:45.55,+3.5%
Austin Quinn,158950,University of Virginia,2016,200 Y IM,Finals,swim,1:46.90,+2.3%
Austin Quinn,158950,University of Virginia,2016,400 Y IM,Prelims,swim,3:49.61,+4.7%
Austin Quinn,158950,University of Virginia,2016,400 Y IM,Finals,swim,3:46.31,+6.1%
Matthew Hrabchak,269818,University of Virginia,2016,200 Y Free,Prelims,swim,1:37.65,+1.6%
Matthew Hrabchak,269818,University of Virginia,2016,200 Y Free,Finals,swim,1:37.98,+1.3%
Matthew Hrabchak,269818,University of Virginia,2016,500 Y Free,Prelims,swim,4:22.27,+0.9%
Matthew Hrabchak,269818,University of Virginia,2016,500 Y Free,Finals,swim,4:24.82,-0.0%
Matthew Hrabchak,269818,University of Virginia,2016,1650 Y Free,Timed Finals,swim,15:15.72,+2.1%
Colby Shinholser,177501,University of Virginia,2016,1M Diving,Prelims,dive,360.65,NA
Colby Shinholser,177501,University of Virginia,2016,1M Diving,Finals,dive,343.00,NA
Colby Shinholser,177501,University of Virginia,2016,3M Diving,Prelims,dive,296.85,NA
Colby Shinholser,177501,University of Virginia,2016,10M Diving,Prelims,dive,288.20,NA
Murat Yildirim,416938,University of Virginia,2016,50 Y Breast,Timed Finals,swim,25.26,NA
Murat Yildirim,416938,University of Virginia,2016,100 Y Breast,Prelims,swim,54.72,+1.3%
Murat Yildirim,416938,University of Virginia,2016,100 Y Breast,Finals,swim,54.55,+1.6%
Murat Yildirim,416938,University of Virginia,2016,200 Y Breast,Prelims,swim,1:59.12,-0.6%
Murat Yildirim,416938,University of Virginia,2016,200 Y Breast,Finals,swim,1:57.67,+0.7%
Murat Yildirim,416938,University of Virginia,2016,200 Y IM,Prelims,swim,1:51.14,+0.1%
Peter Georgiadis,210310,University of Virginia,2016,50 Y Free,Timed Finals,swim,19.83,NA
Peter Georgiadis,210310,University of Virginia,2016,100 Y Free,Prelims,swim,44.68,NA
Peter Georgiadis,210310,University of Virginia,2016,100 Y Free,Timed Finals,swim,43.49,NA
Peter Georgiadis,210310,University of Virginia,2016,200 Y Free,Prelims,swim,1:35.82,+3.0%
Peter Georgiadis,210310,University of Virginia,2016,200 Y Free,Finals,swim,1:36.16,+2.7%
Peter Georgiadis,210310,University of Virginia,2016,200 Y Free,Timed Finals,swim,1:34.48,NA
Peter Georgiadis,210310,University of Virginia,2016,500 Y Free,Prelims,swim,4:26.81,-0.1%
Gust Kouvaris,181459,University of Virginia,2016,50 Y Free,Timed Finals,swim,19.64,NA
Gust Kouvaris,181459,University of Virginia,2016,100 Y Free,Prelims,swim,44.84,+1.5%
Gust Kouvaris,181459,University of Virginia,2016,100 Y Back,Prelims,swim,48.05,+0.1%
Gust Kouvaris,181459,University of Virginia,2016,100 Y Back,Finals,swim,48.23,-0.2%
Gust Kouvaris,181459,University of Virginia,2016,100 Y Fly,Prelims,swim,47.89,+2.2%
Gust Kouvaris,181459,University of Virginia,2016,100 Y Fly,Finals,swim,47.41,+3.2%
Nicholas Magana,161190,University of Virginia,2016,50 Y Free,Prelims,swim,20.13,+1.0%
Nicholas Magana,161190,University of Virginia,2016,50 Y Free,Finals,swim,20.19,+0.7%
Nicholas Magana,161190,University of Virginia,2016,50 Y Free,Timed Finals,swim,19.63,NA
Nicholas Magana,161190,University of Virginia,2016,100 Y Free,Prelims,swim,43.56,+0.1%
Nicholas Magana,161190,University of Virginia,2016,100 Y Free,Finals,swim,43.56,+0.1%
Nicholas Magana,161190,University of Virginia,2016,100 Y Free,Timed Finals,swim,42.86,NA
Nicholas Magana,161190,University of Virginia,2016,100 Y Free,Timed Finals,swim,43.62,-0.1%
Nicholas Magana,161190,University of Virginia,2016,200 Y Free,Prelims,swim,1:38.47,-0.8%
Nicholas Magana,161190,University of Virginia,2016,200 Y Free,Timed Finals,swim,1:36.64,NA
Jordan Sacks,126098,University of Virginia,2016,1M Diving,Prelims,dive,261.05,NA
Jordan Sacks,126098,University of Virginia,2016,3M Diving,Prelims,dive,325.25,NA
Jordan Sacks,126098,University of Virginia,2016,10M Diving,Prelims,dive,267.70,NA
Daniel Golczewski,183634,University of Virginia,2016,200 Y Free,Timed Finals,swim,1:39.81,-0.4%
Daniel Golczewski,183634,University of Virginia,2016,200 Y Free,Prelims,swim,1:40.44,-1.1%
Daniel Golczewski,183634,University of Virginia,2016,500 Y Free,Prelims,swim,4:26.48,+0.2%
Daniel Golczewski,183634,University of Virginia,2016,500 Y Free,Finals,swim,4:26.64,+0.1%
Daniel Golczewski,183634,University of Virginia,2016,1650 Y Free,Timed Finals,swim,15:23.27,+3.9%
Bryce Keblish,196001,University of Virginia,2016,100 Y Free,Prelims,swim,44.66,+0.9%
Bryce Keblish,196001,University of Virginia,2016,100 Y Free,Timed Finals,swim,43.87,NA
Bryce Keblish,196001,University of Virginia,2016,200 Y Free,Timed Finals,swim,1:36.33,NA
Bryce Keblish,196001,University of Virginia,2016,100 Y Fly,Prelims,swim,47.63,+0.7%
Bryce Keblish,196001,University of Virginia,2016,100 Y Fly,Finals,swim,47.72,+0.5%
Bryce Keblish,196001,University of Virginia,2016,200 Y IM,Prelims,swim,1:48.30,+0.1%
Matthew Lockman,184630,University of Virginia,2016,50 Y Free,Prelims,swim,19.93,+0.2%
Matthew Lockman,184630,University of Virginia,2016,50 Y Free,Finals,swim,20.09,-0.6%
Matthew Lockman,184630,University of Virginia,2016,50 Y Free,Timed Finals,swim,19.61,NA
Matthew Lockman,184630,University of Virginia,2016,50 Y Free,Timed Finals,swim,20.27,-1.5%
Matthew Lockman,184630,University of Virginia,2016,100 Y Free,Prelims,swim,44.26,-0.1%
Matthew Lockman,184630,University of Virginia,2016,100 Y Free,Finals,swim,44.29,-0.2%
Matthew Lockman,184630,University of Virginia,2016,100 Y Free,Timed Finals,swim,43.75,NA
Matthew Lockman,184630,University of Virginia,2016,100 Y Fly,Prelims,swim,48.39,+1.2%
Eric Holden,165958,University of Virginia,2016,50 Y Breast,Timed Finals,swim,25.98,NA
Eric Holden,165958,University of Virginia,2016,100 Y Breast,Timed Finals,swim,55.84,-0.3%
Eric Holden,165958,University of Virginia,2016,100 Y Breast,Prelims,swim,55.68,-0.0%
Eric Holden,165958,University of Virginia,2016,200 Y Breast,Prelims,swim,1:58.89,+1.1%
Eric Holden,165958,University of Virginia,2016,200 Y Breast,Finals,swim,1:58.98,+1.0%
Eric Holden,165958,University of Virginia,2016,200 Y IM,Prelims,swim,1:57.53,-0.7%
Sarik Tara,362296,University of Virginia,2016,200 Y Free,Timed Finals,swim,1:38.20,-0.1%
Sarik Tara,362296,University of Virginia,2016,200 Y Free,Prelims,swim,1:38.52,-0.4%
Sarik Tara,362296,University of Virginia,2016,500 Y Free,Prelims,swim,4:24.92,+0.4%
Sarik Tara,362296,University of Virginia,2016,500 Y Free,Finals,swim,4:24.73,+0.4%
Sarik Tara,362296,University of Virginia,2016,1650 Y Free,Timed Finals,swim,15:26.62,+1.6%
Anthony Albracht,149653,University of Virginia,2016,100 Y Breast,Prelims,swim,55.44,+1.2%
Anthony Albracht,149653,University of Virginia,2016,100 Y Breast,Finals,swim,55.22,+1.6%
Anthony Albracht,149653,University of Virginia,2016,200 Y Breast,Prelims,swim,1:59.96,+1.4%
Anthony Albracht,149653,University of Virginia,2016,200 Y Breast,Finals,swim,1:59.89,+1.5%
Anthony Albracht,149653,University of Virginia,2016,200 Y IM,Prelims,swim,1:50.11,+2.1%
Henrik Pohlmann,179692,University of Virginia,2016,100 Y Back,Prelims,swim,48.62,+3.2%
Henrik Pohlmann,179692,University of Virginia,2016,200 Y Back,NA,swim,1:46.50,+5.7%
Henrik Pohlmann,179692,University of Virginia,2016,200 Y Back,Prelims,swim,1:46.72,+5.5%
Henrik Pohlmann,179692,University of Virginia,2016,200 Y Back,Finals,swim,1:46.06,+6.1%
Henrik Pohlmann,179692,University of Virginia,2016,200 Y IM,Prelims,swim,1:48.66,+4.9%
Jake Bowtell,276602,University of Virginia,2016,1M Diving,Prelims,dive,224.05,NA
Jake Bowtell,276602,University of Virginia,2016,3M Diving,Prelims,dive,260.70,NA
Jake Bowtell,276602,University of Virginia,2016,10M Diving,Prelims,dive,198.45,NA
John Whiteside,291487,University of Virginia,2017,50 Y Free,Prelims,swim,19.84,+1.7%
John Whiteside,291487,University of Virginia,2017,50 Y Free,Finals,swim,19.90,+1.4%
John Whiteside,291487,University of Virginia,2017,50 Y Free,Timed Finals,swim,19.22,NA
John Whiteside,291487,University of Virginia,2017,100 Y Free,Prelims,swim,43.11,+0.8%
John Whiteside,291487,University of Virginia,2017,100 Y Free,Finals,swim,42.86,+1.4%
John Whiteside,291487,University of Virginia,2017,100 Y Free,Timed Finals,swim,42.47,NA
John Whiteside,291487,University of Virginia,2017,100 Y Free,Timed Finals,swim,42.76,+1.6%
John Whiteside,291487,University of Virginia,2017,200 Y Free,Prelims,swim,1:35.66,-0.3%
John Whiteside,291487,University of Virginia,2017,200 Y Free,Finals,swim,1:34.96,+0.4%
John Whiteside,291487,University of Virginia,2017,200 Y Free,Timed Finals,swim,1:32.98,NA
Joseph Clark,393304,University of Virginia,2017,200 Y Free,Timed Finals,swim,1:36.64,+0.4%
Joseph Clark,393304,University of Virginia,2017,50 Y Back,Timed Finals,swim,21.60,+0.9%
Joseph Clark,393304,University of Virginia,2017,100 Y Back,Prelims,swim,45.86,+1.0%
Joseph Clark,393304,University of Virginia,2017,100 Y Back,Finals,swim,45.63,+1.5%
Joseph Clark,393304,University of Virginia,2017,100 Y Back,Timed Finals,swim,46.21,+0.2%
Joseph Clark,393304,University of Virginia,2017,200 Y Back,Prelims,swim,1:41.86,+4.8%
Joseph Clark,393304,University of Virginia,2017,200 Y Back,Finals,swim,1:45.04,+1.8%
Frederick Schubert,270320,University of Virginia,2017,200 Y Fly,Prelims,swim,1:44.35,-1.2%
Frederick Schubert,270320,University of Virginia,2017,200 Y Fly,Finals,swim,1:43.45,-0.4%
Frederick Schubert,270320,University of Virginia,2017,200 Y IM,Prelims,swim,1:46.65,-0.2%
Frederick Schubert,270320,University of Virginia,2017,200 Y IM,Finals,swim,1:46.60,-0.2%
Frederick Schubert,270320,University of Virginia,2017,400 Y IM,Prelims,swim,3:48.60,-0.3%
Frederick Schubert,270320,University of Virginia,2017,400 Y IM,Finals,swim,3:49.12,-0.5%
Ian Shelton,521209,University of Virginia,2017,1M Diving,Prelims,dive,289.80,NA
Ian Shelton,521209,University of Virginia,2017,10M Diving,Prelims,dive,325.85,NA
Ian Shelton,521209,University of Virginia,2017,10M Diving,Finals,dive,369.15,NA
Ian Shelton,521209,University of Virginia,2017,3M Diving,Prelims,dive,258.85,NA
Samuel Magnan,218611,University of Virginia,2017,200 Y Free,Prelims,swim,1:36.44,+1.1%
Samuel Magnan,218611,University of Virginia,2017,200 Y Free,Finals,swim,1:36.81,+0.7%
Samuel Magnan,218611,University of Virginia,2017,500 Y Free,Prelims,swim,4:17.94,+0.3%
Samuel Magnan,218611,University of Virginia,2017,500 Y Free,Finals,swim,4:17.36,+0.6%
Samuel Magnan,218611,University of Virginia,2017,1650 Y Free,Timed Finals,swim,15:24.85,-1.5%
Zachary Fong,201366,University of Virginia,2017,100 Y Fly,Prelims,swim,47.07,-0.1%
Zachary Fong,201366,University of Virginia,2017,100 Y Fly,Finals,swim,46.95,+0.1%
Zachary Fong,201366,University of Virginia,2017,200 Y Fly,Prelims,swim,1:43.90,-1.0%
Zachary Fong,201366,University of Virginia,2017,200 Y Fly,Finals,swim,1:44.99,-2.1%
Zachary Fong,201366,University of Virginia,2017,200 Y IM,Prelims,swim,1:47.21,-0.6%
Matthew Lockman,184630,University of Virginia,2017,50 Y Free,Prelims,swim,19.75,-0.2%
Matthew Lockman,184630,University of Virginia,2017,50 Y Free,Finals,swim,20.00,-1.5%
Matthew Lockman,184630,University of Virginia,2017,50 Y Free,Timed Finals,swim,19.40,NA
Matthew Lockman,184630,University of Virginia,2017,50 Y Free,Timed Finals,swim,19.76,-0.3%
Matthew Lockman,184630,University of Virginia,2017,100 Y Free,NA,swim,43.52,+0.8%
Matthew Lockman,184630,University of Virginia,2017,100 Y Free,Prelims,swim,43.54,+0.8%
Matthew Lockman,184630,University of Virginia,2017,100 Y Free,Finals,swim,44.66,-1.8%
Matthew Lockman,184630,University of Virginia,2017,100 Y Free,Timed Finals,swim,42.81,NA
Matthew Lockman,184630,University of Virginia,2017,100 Y Fly,Prelims,swim,47.31,-0.2%
Matthew Lockman,184630,University of Virginia,2017,100 Y Fly,Finals,swim,47.28,-0.1%
Austin Quinn,158950,University of Virginia,2017,200 Y Free,Timed Finals,swim,1:35.64,NA
Austin Quinn,158950,University of Virginia,2017,200 Y Back,Prelims,swim,1:43.68,-0.2%
Austin Quinn,158950,University of Virginia,2017,200 Y Back,Finals,swim,1:44.10,-0.6%
Austin Quinn,158950,University of Virginia,2017,200 Y IM,Prelims,swim,1:45.05,-0.4%
Austin Quinn,158950,University of Virginia,2017,200 Y IM,Finals,swim,1:44.81,-0.2%
Austin Quinn,158950,University of Virginia,2017,400 Y IM,Prelims,swim,3:49.91,-2.2%
Austin Quinn,158950,University of Virginia,2017,400 Y IM,Finals,swim,3:46.73,-0.8%
Bryce Keblish,196001,University of Virginia,2017,100 Y Free,Prelims,swim,44.17,+1.2%
Bryce Keblish,196001,University of Virginia,2017,50 Y Fly,Timed Finals,swim,20.73,NA
Bryce Keblish,196001,University of Virginia,2017,100 Y Fly,Prelims,swim,46.58,+0.2%
Bryce Keblish,196001,University of Virginia,2017,100 Y Fly,Finals,swim,46.70,-0.1%
Bryce Keblish,196001,University of Virginia,2017,100 Y Fly,Timed Finals,swim,46.24,NA
Bryce Keblish,196001,University of Virginia,2017,200 Y IM,Prelims,swim,1:45.93,-0.3%
Bryce Keblish,196001,University of Virginia,2017,200 Y IM,Finals,swim,1:45.46,+0.2%
Peter Georgiadis,210310,University of Virginia,2017,50 Y Free,Prelims,swim,20.19,+0.2%
Peter Georgiadis,210310,University of Virginia,2017,50 Y Free,Timed Finals,swim,19.69,NA
Peter Georgiadis,210310,University of Virginia,2017,100 Y Free,Prelims,swim,44.29,+0.9%
Peter Georgiadis,210310,University of Virginia,2017,100 Y Free,Timed Finals,swim,43.42,NA
Peter Georgiadis,210310,University of Virginia,2017,200 Y Free,Prelims,swim,1:35.95,+1.8%
Peter Georgiadis,210310,University of Virginia,2017,200 Y Free,Finals,swim,1:35.74,+2.0%
Peter Georgiadis,210310,University of Virginia,2017,200 Y Free,Timed Finals,swim,1:35.72,NA
Matthew Hrabchak,269818,University of Virginia,2017,200 Y Free,Prelims,swim,1:39.93,-2.7%
Matthew Hrabchak,269818,University of Virginia,2017,500 Y Free,Prelims,swim,4:24.85,-1.9%
Matthew Hrabchak,269818,University of Virginia,2017,500 Y Free,Finals,swim,4:22.87,-1.1%
Matthew Hrabchak,269818,University of Virginia,2017,1650 Y Free,Timed Finals,swim,15:31.80,-1.6%
Ryan Baker,259923,University of Virginia,2017,50 Y Free,Prelims,swim,20.37,-0.2%
Ryan Baker,259923,University of Virginia,2017,100 Y Free,Timed Finals,swim,43.41,NA
Ryan Baker,259923,University of Virginia,2017,100 Y Back,Prelims,swim,47.47,-0.1%
Ryan Baker,259923,University of Virginia,2017,100 Y Back,Finals,swim,47.69,-0.6%
Ryan Baker,259923,University of Virginia,2017,200 Y Back,Prelims,swim,1:47.77,-3.9%
Daniel Golczewski,183634,University of Virginia,2017,200 Y Free,Prelims,swim,1:38.52,-0.7%
Daniel Golczewski,183634,University of Virginia,2017,500 Y Free,Prelims,swim,4:29.83,-2.5%
Daniel Golczewski,183634,University of Virginia,2017,1650 Y Free,Timed Finals,swim,15:27.33,+2.6%
Brendan Casey,215881,University of Virginia,2017,500 Y Free,Prelims,swim,4:27.23,-2.3%
Brendan Casey,215881,University of Virginia,2017,200 Y Back,Prelims,swim,1:46.00,-1.1%
Brendan Casey,215881,University of Virginia,2017,200 Y Back,Finals,swim,1:44.86,+0.0%
Brendan Casey,215881,University of Virginia,2017,400 Y IM,Prelims,swim,3:50.93,-1.5%
Brendan Casey,215881,University of Virginia,2017,400 Y IM,Finals,swim,3:51.28,-1.7%
Gust Kouvaris,181459,University of Virginia,2017,50 Y Free,Timed Finals,swim,19.78,NA
Gust Kouvaris,181459,University of Virginia,2017,100 Y Back,Prelims,swim,48.68,+0.6%
Gust Kouvaris,181459,University of Virginia,2017,100 Y Back,Finals,swim,48.61,+0.7%
Gust Kouvaris,181459,University of Virginia,2017,200 Y Back,Prelims,swim,1:44.62,+1.5%
Gust Kouvaris,181459,University of Virginia,2017,200 Y Back,Finals,swim,1:44.46,+1.6%
Gust Kouvaris,181459,University of Virginia,2017,100 Y Fly,Prelims,swim,48.51,+1.2%
Anthony Albracht,149653,University of Virginia,2017,50 Y Breast,Timed Finals,swim,24.21,NA
Anthony Albracht,149653,University of Virginia,2017,100 Y Breast,Prelims,swim,54.75,+0.2%
Anthony Albracht,149653,University of Virginia,2017,100 Y Breast,Finals,swim,54.54,+0.6%
Anthony Albracht,149653,University of Virginia,2017,100 Y Breast,Timed Finals,swim,53.40,NA
Anthony Albracht,149653,University of Virginia,2017,200 Y Breast,Prelims,swim,1:59.48,-0.9%
Anthony Albracht,149653,University of Virginia,2017,200 Y Breast,Finals,swim,2:00.00,-1.4%
Anthony Albracht,149653,University of Virginia,2017,200 Y IM,Prelims,swim,1:51.71,-0.7%
Kyle Ward,236151,University of Virginia,2017,50 Y Free,Prelims,swim,20.84,-1.2%
Kyle Ward,236151,University of Virginia,2017,100 Y Fly,Prelims,swim,48.02,-0.2%
Kyle Ward,236151,University of Virginia,2017,200 Y Fly,Prelims,swim,1:47.02,+0.4%
Kyle Ward,236151,University of Virginia,2017,200 Y Fly,Finals,swim,1:47.01,+0.4%
Jared Norton,304409,University of Virginia,2017,100 Y Breast,Prelims,swim,55.85,-0.1%
Jared Norton,304409,University of Virginia,2017,200 Y Breast,Prelims,swim,2:00.23,+0.6%
Jared Norton,304409,University of Virginia,2017,200 Y IM,Prelims,swim,1:49.62,+0.6%
Samson Miller,260487,University of Virginia,2017,1M Diving,Prelims,dive,254.80,NA
Samson Miller,260487,University of Virginia,2017,10M Diving,Prelims,dive,191.95,NA
Samson Miller,260487,University of Virginia,2017,3M Diving,Prelims,dive,270.35,NA
Brendan Casey,215881,University of Virginia,2018,1650 Y Free,Timed Finals,swim,14:50.41,+0.9%
Brendan Casey,215881,University of Virginia,2018,200 Y Back,Prelims,swim,1:41.86,+1.0%
Brendan Casey,215881,University of Virginia,2018,200 Y Back,Finals,swim,1:45.11,-2.1%
Brendan Casey,215881,University of Virginia,2018,400 Y IM,Prelims,swim,3:43.22,+1.6%
Brendan Casey,215881,University of Virginia,2018,400 Y IM,Finals,swim,3:41.94,+2.2%
Robert Giller,347155,University of Virginia,2018,500 Y Free,Prelims,swim,4:16.95,+5.5%
Robert Giller,347155,University of Virginia,2018,500 Y Free,Finals,swim,4:15.70,+5.9%
Robert Giller,347155,University of Virginia,2018,200 Y Back,Prelims,swim,1:41.37,+2.8%
Robert Giller,347155,University of Virginia,2018,200 Y Back,Finals,swim,1:41.11,+3.0%
Robert Giller,347155,University of Virginia,2018,400 Y IM,Prelims,swim,3:45.29,+1.3%
Robert Giller,347155,University of Virginia,2018,400 Y IM,Finals,swim,3:44.72,+1.6%
Zachary Fong,201366,University of Virginia,2018,100 Y Fly,Prelims,swim,46.16,+1.7%
Zachary Fong,201366,University of Virginia,2018,100 Y Fly,Finals,swim,45.95,+2.2%
Zachary Fong,201366,University of Virginia,2018,200 Y Fly,Prelims,swim,1:42.64,+0.0%
Zachary Fong,201366,University of Virginia,2018,200 Y Fly,Finals,swim,1:42.37,+0.3%
Zachary Fong,201366,University of Virginia,2018,200 Y IM,Prelims,swim,1:45.18,+0.6%
Zachary Fong,201366,University of Virginia,2018,200 Y IM,Finals,swim,1:44.30,+1.4%
Samuel Magnan,218611,University of Virginia,2018,200 Y Free,Prelims,swim,1:36.04,+2.6%
